,date,user_id,username,name,tweet,mentions,replies_count,retweets_count,likes_count,hashtags,reply_to,Unnamed: 0.1,token,n_frasi,n_parole_uniche,n_lettere ,n_media_parole,word_f,compound,neg,neu,pos,sentimenti
2889,2022-05-21,1522118627604205569,deppheardtruth,DeppHeardTruth,shebepamella stats guess start someone least acknowledging evidence rational minded person see,[],1,0,1, ,"[{'screen_name': 'SheBePamella', 'name': 'Pamella Munro', 'id': '1521563534827601922'}]",,"['shebepamella', 'stats', 'guess', 'start', 'someone', 'least', 'acknowledging', 'evidence', 'rational', 'minded', 'person', 'see']",1,12,94,6.916666666666667,,0.0,0.0,1.0,0.0,NEGATIVO
2890,2022-05-21,1522118627604205569,deppheardtruth,DeppHeardTruth,ara first yes valeria altobelli ceo,[],1,0,1, ,"[{'screen_name': 'ara_first', 'name': 'ARAFirst', 'id': '1365484884958003200'}]",,"['ara', 'first', 'yes', 'valeria', 'altobelli', 'ceo']",1,6,35,5.0,,0.4019,0.0,0.649,0.351,NEUTRALE
2891,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,yet later day clearly cut right eye melanie inglessis time interesting never testified saw dec fascinating seems experimenting tro end,[],1,1,4, ,[],,"['yet', 'later', 'day', 'clearly', 'cut', 'right', 'eye', 'melanie', 'inglessis', 'time', 'interesting', 'never', 'testified', 'saw', 'dec', 'fascinating', 'seems', 'experimenting', 'tro', 'end']",1,20,134,5.75,,0.7783,0.078,0.593,0.33,NEGATIVO
2892,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,day following seen bruise except day th trinity esparza testified seen clear faced throughout week saw cut right eye looking lot photo,[],1,1,4, ,[],,"['day', 'following', 'seen', 'bruise', 'except', 'day', 'th', 'trinity', 'esparza', 'testified', 'seen', 'clear', 'faced', 'throughout', 'week', 'saw', 'cut', 'right', 'eye', 'looking', 'lot', 'photo']",1,20,134,5.136363636363637,,0.128,0.085,0.81,0.105,NEGATIVO
2893,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,sends io photo bruised face next response state great something respond friend physically beaten face mean great job,[],1,1,8, ,[],,"['sends', 'io', 'photo', 'bruised', 'face', 'next', 'response', 'state', 'great', 'something', 'respond', 'friend', 'physically', 'beaten', 'face', 'mean', 'great', 'job']",1,16,116,5.5,,0.8625,0.099,0.496,0.404,NEUTRALE
2894,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,bodycam footage also show josh drew wanting let cop walk clearly rushed door undoubtedly cleaned everything worried show cop damage fear set obvious,[],1,1,5, ,[],,"['bodycam', 'footage', 'also', 'show', 'josh', 'drew', 'wanting', 'let', 'cop', 'walk', 'clearly', 'rushed', 'door', 'undoubtedly', 'cleaned', 'everything', 'worried', 'show', 'cop', 'damage', 'fear', 'set', 'obvious']",1,21,148,5.478260869565218,,-0.7096,0.284,0.627,0.089,POSITIVO
2895,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,detailed specific regarding phone thrown bodycam footage faint hall doubt point wine stain isaac baruch testified seeing pm photo made scene,[],1,1,4, ,[],,"['detailed', 'specific', 'regarding', 'phone', 'thrown', 'bodycam', 'footage', 'faint', 'hall', 'doubt', 'point', 'wine', 'stain', 'isaac', 'baruch', 'testified', 'seeing', 'pm', 'photo', 'made', 'scene']",1,21,140,5.714285714285714,,-0.3612,0.111,0.889,0.0,NEGATIVO
2896,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,say bodycam must mistake mistake almost certainly rocky made call io told call furthermore vague second call used tro first io,[],1,1,4, ,[],,"['say', 'bodycam', 'must', 'mistake', 'mistake', 'almost', 'certainly', 'rocky', 'made', 'call', 'io', 'told', 'call', 'furthermore', 'vague', 'second', 'call', 'used', 'tro', 'first', 'io']",1,17,126,5.047619047619048,,-0.4754,0.245,0.672,0.083,NEUTRALE
2897,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,pm second set officer arrive see bodycam hoax exposed yet cop tell josh drew two call sound surprised tell io called twice,[],1,1,4, ,[],,"['pm', 'second', 'set', 'officer', 'arrive', 'see', 'bodycam', 'hoax', 'exposed', 'yet', 'cop', 'tell', 'josh', 'drew', 'two', 'call', 'sound', 'surprised', 'tell', 'io', 'called', 'twice']",1,21,122,4.590909090909091,,-0.128,0.14,0.782,0.078,NEGATIVO
2898,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,photo damage picture frame neatly laid bed testified went r age kitchen ph ph ph bed mention destroying ph yet another hole,[],1,1,5, ,[],,"['photo', 'damage', 'picture', 'frame', 'neatly', 'laid', 'bed', 'testified', 'went', 'r', 'age', 'kitchen', 'ph', 'ph', 'ph', 'bed', 'mention', 'destroying', 'ph', 'yet', 'another', 'hole']",1,18,123,4.636363636363637,,-0.6597,0.25,0.662,0.088,NEGATIVO
2899,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,min first set officer left photo scene clear set scene photo saenz hadden found nothing,[],1,1,4, ,[],,"['min', 'first', 'set', 'officer', 'left', 'photo', 'scene', 'clear', 'set', 'scene', 'photo', 'saenz', 'hadden', 'found', 'nothing']",1,12,87,4.866666666666666,,0.3818,0.0,0.843,0.157,POSITIVO
2900,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,text rocky josh mention vicious assault state already ready strike yelled happened point know looking create scene divorce,[],1,2,5, ,[],,"['text', 'rocky', 'josh', 'mention', 'vicious', 'assault', 'state', 'already', 'ready', 'strike', 'yelled', 'happened', 'point', 'know', 'looking', 'create', 'scene', 'divorce']",1,18,122,5.833333333333333,,-0.4939,0.307,0.512,0.181,NEGATIVO
2901,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,metadata show several photo taken point note allegedly night clearly see mark clearly match certainly match th may bruise cheek,[],2,1,5, ,[],,"['metadata', 'show', 'several', 'photo', 'taken', 'point', 'note', 'allegedly', 'night', 'clearly', 'see', 'mark', 'clearly', 'match', 'certainly', 'match', 'th', 'may', 'bruise', 'cheek']",1,18,127,5.4,,0.7783,0.0,0.685,0.315,NEUTRALE
2902,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,officer saenz hadden arrive testified seeing damage injury taken round ph josh shown damage unlike josh claim dv assault took place assessment leave,[],1,0,3, ,[],,"['officer', 'saenz', 'hadden', 'arrive', 'testified', 'seeing', 'damage', 'injury', 'taken', 'round', 'ph', 'josh', 'shown', 'damage', 'unlike', 'josh', 'claim', 'dv', 'assault', 'took', 'place', 'assessment', 'leave']",1,21,148,5.478260869565218,,-0.9217,0.441,0.559,0.0,NEUTRALE
2903,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,hoax reveals io tell call claim assault underway appears io unaware already called doubt advice lawyer adding fuel voice nd rocky say calmly ecb,[],1,0,3, ,[],,"['hoax', 'reveals', 'io', 'tell', 'call', 'claim', 'assault', 'underway', 'appears', 'io', 'unaware', 'already', 'called', 'doubt', 'advice', 'lawyer', 'adding', 'fuel', 'voice', 'nd', 'rocky', 'say', 'calmly', 'ecb']",1,23,144,5.041666666666667,,-0.7845,0.324,0.603,0.073,POSITIVO
2904,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,rocky confirms talking lawyer doubt preparing need io text wondering cop coming need police visit order file tro keep penthouse,[],1,0,3, ,[],,"['rocky', 'confirms', 'talking', 'lawyer', 'doubt', 'preparing', 'need', 'io', 'text', 'wondering', 'cop', 'coming', 'need', 'police', 'visit', 'order', 'file', 'tro', 'keep', 'penthouse']",1,19,127,5.4,,-0.3612,0.116,0.884,0.0,POSITIVO
2905,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,second call made io claim lauren middle huge crowd time clear voice call rocky,[],1,0,3, ,[],,"['second', 'call', 'made', 'io', 'claim', 'lauren', 'middle', 'huge', 'crowd', 'time', 'clear', 'voice', 'call', 'rocky']",1,13,78,4.642857142857143,,0.5994,0.0,0.71,0.29,NEUTRALE
2906,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,let go back rocky declaration order explain away damage planning stage say go min r age yet leaving called elevator got bag thing meaning gone ph min max,[],1,0,3, ,[],,"['let', 'go', 'back', 'rocky', 'declaration', 'order', 'explain', 'away', 'damage', 'planning', 'stage', 'say', 'go', 'min', 'r', 'age', 'yet', 'leaving', 'called', 'elevator', 'got', 'bag', 'thing', 'meaning', 'gone', 'ph', 'min', 'max']",1,26,153,4.5,,-0.4939,0.11,0.89,0.0,POSITIVO
2907,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,testifies point go ph see new inhabitant marz appears hq rocky bead business doubt tell f k b c,[],1,0,4, ,[],,"['testifies', 'point', 'go', 'ph', 'see', 'new', 'inhabitant', 'marz', 'appears', 'hq', 'rocky', 'bead', 'business', 'doubt', 'tell', 'f', 'k', 'b', 'c']",1,19,95,4.052631578947368,,-0.3612,0.152,0.848,0.0,POSITIVO
2908,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,va testimony changed yet saying moved away heard come move goalpost constantly story meet,[],1,0,5, ,[],,"['va', 'testimony', 'changed', 'yet', 'saying', 'moved', 'away', 'heard', 'come', 'move', 'goalpost', 'constantly', 'story', 'meet']",1,14,89,5.428571428571429,,0.0,0.0,1.0,0.0,POSITIVO
2909,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,let go rocky declaration divorce declaration statement rocky walked still escaped rocky come rocky statement uk cross,[],1,0,4, ,[],,"['let', 'go', 'rocky', 'declaration', 'divorce', 'declaration', 'statement', 'rocky', 'walked', 'still', 'escaped', 'rocky', 'come', 'rocky', 'statement', 'uk', 'cross']",1,12,117,5.941176470588236,,0.0,0.0,1.0,0.0,NEUTRALE
2910,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,io call nyc specifies phone thrown face km text back reply sound someone viciously attacked min earlier sound angry continue back forth attack described,[],1,0,4, ,[],,"['io', 'call', 'nyc', 'specifies', 'phone', 'thrown', 'face', 'km', 'text', 'back', 'reply', 'sound', 'someone', 'viciously', 'attacked', 'min', 'earlier', 'sound', 'angry', 'continue', 'back', 'forth', 'attack', 'described']",1,22,152,5.375,,-0.8934,0.369,0.631,0.0,POSITIVO
2911,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,testified sean jerry told wait outside rocky past answer clearly apartment entire time jerry sean walk right cue hear screaming outside,[],2,0,4, ,[],,"['testified', 'sean', 'jerry', 'told', 'wait', 'outside', 'rocky', 'past', 'answer', 'clearly', 'apartment', 'entire', 'time', 'jerry', 'sean', 'walk', 'right', 'cue', 'hear', 'screaming', 'outside']",1,18,135,5.476190476190476,,0.0258,0.107,0.782,0.111,POSITIVO
2912,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,let back josh drew declaration clearly state understood trouble yet let wife go alone face violent monster knew abusive dec clearly nonsense,[],1,0,4, ,[],,"['let', 'back', 'josh', 'drew', 'declaration', 'clearly', 'state', 'understood', 'trouble', 'yet', 'let', 'wife', 'go', 'alone', 'face', 'violent', 'monster', 'knew', 'abusive', 'dec', 'clearly', 'nonsense']",1,20,140,5.409090909090909,,-0.8779,0.432,0.418,0.15,POSITIVO
2913,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,version event clearly fit within min version clearly lie simply possible happened min rocky bolted apartment around min later best text,[],1,0,4, ,[],,"['version', 'event', 'clearly', 'fit', 'within', 'min', 'version', 'clearly', 'lie', 'simply', 'possible', 'happened', 'min', 'rocky', 'bolted', 'apartment', 'around', 'min', 'later', 'best', 'text']",1,17,135,5.476190476190476,,0.9022,0.0,0.584,0.416,NEGATIVO
2914,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,assume call finished continues claim hit head taunting grabbing hair grab face taunting yank round room rocky enters around best,[],1,0,4, ,[],,"['assume', 'call', 'finished', 'continues', 'claim', 'hit', 'head', 'taunting', 'grabbing', 'hair', 'grab', 'face', 'taunting', 'yank', 'round', 'room', 'rocky', 'enters', 'around', 'best']",1,19,128,5.45,,0.6369,0.0,0.819,0.181,POSITIVO
2915,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,suddenly hand miraculously io still somehow line longest min call ever tell safe apparently cause turn round grab phone throw face ft min phone call,[],1,0,4, ,[],,"['suddenly', 'hand', 'miraculously', 'io', 'still', 'somehow', 'line', 'longest', 'min', 'call', 'ever', 'tell', 'safe', 'apparently', 'cause', 'turn', 'round', 'grab', 'phone', 'throw', 'face', 'ft', 'min', 'phone', 'call']",1,22,148,4.96,,0.7269,0.0,0.79,0.21,POSITIVO
2916,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,testifies come get phone say toss far side couch testifies grab phone agrees toss couch go walk upstairs make mention going retrieve phone,[],1,0,4, ,[],,"['testifies', 'come', 'get', 'phone', 'say', 'toss', 'far', 'side', 'couch', 'testifies', 'grab', 'phone', 'agrees', 'toss', 'couch', 'go', 'walk', 'upstairs', 'make', 'mention', 'going', 'retrieve', 'phone']",1,18,138,5.043478260869565,,0.2023,0.0,0.924,0.076,NEGATIVO
2917,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,rocky testimony rocky still arrived text bolted still rocky,[],1,0,4, ,[],,"['rocky', 'testimony', 'rocky', 'still', 'arrived', 'text', 'bolted', 'still', 'rocky']",1,6,59,5.666666666666667,,0.0,0.0,1.0,0.0,NEUTRALE
2918,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,call io bear mind skipped va testimony right point testified coming downstairs heard call,[],1,0,4, ,[],,"['call', 'io', 'bear', 'mind', 'skipped', 'va', 'testimony', 'right', 'point', 'testified', 'coming', 'downstairs', 'heard', 'call']",1,13,89,5.428571428571429,,0.0,0.0,1.0,0.0,POSITIVO
2919,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,rocky claim went locked went back key hearing shouting went assume around text drew bolted,[],1,0,4, ,[],,"['rocky', 'claim', 'went', 'locked', 'went', 'back', 'key', 'hearing', 'shouting', 'went', 'assume', 'around', 'text', 'drew', 'bolted']",1,13,90,5.066666666666666,,0.0,0.0,1.0,0.0,POSITIVO
2920,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,josh declaration state receiving innocuous text somehow knew something wrong yet rocky text implies explanation rocky verifying cue enter,[],1,0,4, ,[],,"['josh', 'declaration', 'state', 'receiving', 'innocuous', 'text', 'somehow', 'knew', 'something', 'wrong', 'yet', 'rocky', 'text', 'implies', 'explanation', 'rocky', 'verifying', 'cue', 'enter']",1,17,137,6.2631578947368425,,-0.4767,0.147,0.853,0.0,POSITIVO
2921,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,josh drew claimed rocky bolted got text true rocky reply seems surprised beckoned soon could also innocent response however,[],1,0,4, ,[],,"['josh', 'drew', 'claimed', 'rocky', 'bolted', 'got', 'text', 'true', 'rocky', 'reply', 'seems', 'surprised', 'beckoned', 'soon', 'could', 'also', 'innocent', 'response', 'however']",1,18,123,5.526315789473684,,0.7269,0.0,0.693,0.307,NEUTRALE
2922,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,hoax fall apart deposition amber say texted rocky johnny r ing fact texted information r ing indication danger,[],1,0,4, ,[],,"['hoax', 'fall', 'apart', 'deposition', 'amber', 'say', 'texted', 'rocky', 'johnny', 'r', 'ing', 'fact', 'texted', 'information', 'r', 'ing', 'indication', 'danger']",1,15,110,5.166666666666667,amber,-0.6705,0.282,0.718,0.0,POSITIVO
2923,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,sends text savannah mcmillian sounding desperate reach savannah role guess want call later become clear later none freeloader gang wanted ecb,[],1,0,3, ,[],,"['sends', 'text', 'savannah', 'mcmillian', 'sounding', 'desperate', 'reach', 'savannah', 'role', 'guess', 'want', 'call', 'later', 'become', 'clear', 'later', 'none', 'freeloader', 'gang', 'wanted', 'ecb']",1,19,141,5.761904761904762,,0.3,0.093,0.645,0.263,POSITIVO
2924,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,back forth text km call liar previous call none mentioned testimony conclude still upstairs text crucial understanding rage,[],1,0,4, ,[],,"['back', 'forth', 'text', 'km', 'call', 'liar', 'previous', 'call', 'none', 'mentioned', 'testimony', 'conclude', 'still', 'upstairs', 'text', 'crucial', 'understanding', 'rage']",1,16,123,5.888888888888889,,-0.7845,0.301,0.699,0.0,NEGATIVO
2925,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,end call go upstairs pack collect thing happens around make call lasting second savannah mcmillan time assistant hired illegally desperate hold,[],1,0,3, ,[],,"['end', 'call', 'go', 'upstairs', 'pack', 'collect', 'thing', 'happens', 'around', 'make', 'call', 'lasting', 'second', 'savannah', 'mcmillan', 'time', 'assistant', 'hired', 'illegally', 'desperate', 'hold']",1,20,143,5.857142857142857,,-0.3182,0.103,0.897,0.0,POSITIVO
2926,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,testimony completely omits call skip straight call io km confirmed told becomes absolutely furious km witness statement corroborates testimony precisely anger phone record,[],1,0,3, ,[],,"['testimony', 'completely', 'omits', 'call', 'skip', 'straight', 'call', 'io', 'km', 'confirmed', 'told', 'becomes', 'absolutely', 'furious', 'km', 'witness', 'statement', 'corroborates', 'testimony', 'precisely', 'anger', 'phone', 'record']",1,20,171,6.478260869565218,,-0.7778,0.26,0.676,0.064,NEUTRALE
2927,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,call placed kevin murphy testifies called km could prove km confirmed io committed,[],1,0,2, amberturd ,[],,"['call', 'placed', 'kevin', 'murphy', 'testifies', 'called', 'km', 'could', 'prove', 'km', 'confirmed', 'io', 'committed']",1,12,82,5.384615384615385,,0.2732,0.0,0.851,0.149,POSITIVO
2928,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,testifies could tell inebriated setting monster jerry judge witness statement confirms day never observed drinking taking drug day,[],1,0,3, ,[],,"['testifies', 'could', 'tell', 'inebriated', 'setting', 'monster', 'jerry', 'judge', 'witness', 'statement', 'confirms', 'day', 'never', 'observed', 'drinking', 'taking', 'drug', 'day']",1,17,130,6.277777777777778,,0.0,0.0,1.0,0.0,POSITIVO
2929,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,testimony tell court informed asked informed soon pm surveillance show enters ecb jerry judge sean bett assume upstairs minute later,[],1,0,3, ,[],,"['testimony', 'tell', 'court', 'informed', 'asked', 'informed', 'soon', 'pm', 'surveillance', 'show', 'enters', 'ecb', 'jerry', 'judge', 'sean', 'bett', 'assume', 'upstairs', 'minute', 'later']",1,19,132,5.65,,0.0,0.0,1.0,0.0,NEUTRALE
2930,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,make clear want come pm asks let arrives despite already told en route keen exactly get ecb clear sign preparing something lieu arrival,[],1,0,4, ,[],,"['make', 'clear', 'want', 'come', 'pm', 'asks', 'let', 'arrives', 'despite', 'already', 'told', 'en', 'route', 'keen', 'exactly', 'get', 'ecb', 'clear', 'sign', 'preparing', 'something', 'lieu', 'arrival']",1,22,135,4.913043478260869,,0.7906,0.0,0.679,0.321,NEGATIVO
2931,2022-05-23,1522118627604205569,deppheardtruth,DeppHeardTruth,thread timeline event night st may corroborate hoax johnny depp version event,[],2,4,17, justiceforjohnnydepp amberisaliar amberturd amberheardisaliar deppheardtrial deppvheard ,[],,"['thread', 'timeline', 'event', 'night', 'st', 'may', 'corroborate', 'hoax', 'johnny', 'depp', 'version', 'event']",1,11,77,5.5,johnny,-0.2732,0.16,0.84,0.0,NEGATIVO
2932,2022-05-23,736752666,pmasson_,💫𝕻𝖆𝖚𝖑𝖎𝖓𝖊💫🌷🌻🏴󠁧󠁢󠁳󠁣󠁴󠁿✨💫✨,clairebobcat itsallabout ree actually volunteering support depp heard stans absolutely hate 😆,[],1,0,0, ,"[{'screen_name': 'ClaireBobCat', 'name': 'Claire', 'id': '2976971470'}, {'screen_name': 'Itsallabout_ree', 'name': 'Maria 🦥', 'id': '21076775'}]",,"['clairebobcat', 'itsallabout', 'ree', 'actually', 'volunteering', 'support', 'depp', 'heard', 'stans', 'absolutely', 'hate', '😆']",1,12,93,6.833333333333333,,-0.3167,0.254,0.574,0.172,POSITIVO
2933,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,nursenic abusehasnogende check pinned tweet heard victim firmly abusive situation seek meet alone hotel casually admitting recording without hint fear voice,[],0,0,1, ,"[{'screen_name': 'nursenic8', 'name': 'Nicole Bennett', 'id': '2869346034'}, {'screen_name': 'abusehasnogende', 'name': '🖤Abuse has no gender🖤', 'id': '1471039057199345665'}]",,"['nursenic', 'abusehasnogende', 'check', 'pinned', 'tweet', 'heard', 'victim', 'firmly', 'abusive', 'situation', 'seek', 'meet', 'alone', 'hotel', 'casually', 'admitting', 'recording', 'without', 'hint', 'fear', 'voice']",1,21,156,6.476190476190476,,-0.6088,0.29,0.559,0.151,POSITIVO
2934,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,imperfect victim translation ignore evidence woman man,[],1,1,9, justiceforjohnnydepp amberturd deppvheard deppheardtrial ,[],,"['imperfect', 'victim', 'translation', 'ignore', 'evidence', 'woman', 'man']",1,7,54,6.857142857142857,,-0.7096,0.633,0.367,0.0,POSITIVO
2935,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,gironzeus amyp really validated original tweet,[],0,0,0, ,"[{'screen_name': 'GironZeus', 'name': 'Zeus Giron', 'id': '1473928038584889347'}, {'screen_name': 'AmyP59111068', 'name': 'AmyP', 'id': '985906709150490625'}]",,"['gironzeus', 'amyp', 'really', 'validated', 'original', 'tweet']",1,6,46,6.833333333333333,,0.5819,0.0,0.456,0.544,NEGATIVO
2936,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,amandadecadenet movement due deafening silence woman truth refuse speak man showing misandrist grift care men abusing woman cool reverse,"[{'screen_name': 'amandadecadenet', 'name': 'amanda de cadenet📎', 'id': '67918705'}]",0,1,2, metoo metoo ,[],,"['amandadecadenet', 'movement', 'due', 'deafening', 'silence', 'woman', 'truth', 'refuse', 'speak', 'man', 'showing', 'misandrist', 'grift', 'care', 'men', 'abusing', 'woman', 'cool', 'reverse']",1,18,136,6.2105263157894735,,0.1027,0.262,0.461,0.277,NEGATIVO
2937,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,michbmrs observeruk yep brutal day assault allegedly suffered person already desperately collecting ‘evidence came ordeal photo writing mirror 😏,[],1,0,6, ,"[{'screen_name': 'MichB2mrs', 'name': 'Mrs B', 'id': '486609060'}, {'screen_name': 'ObserverUK', 'name': 'The Observer', 'id': '1017383741919023104'}]",,"['michbmrs', 'observeruk', 'yep', 'brutal', 'day', 'assault', 'allegedly', 'suffered', 'person', 'already', 'desperately', 'collecting', '‘', 'evidence', 'came', 'ordeal', 'photo', 'writing', 'mirror', '😏']",1,19,144,6.631578947368421,,-0.91,0.474,0.45,0.076,NEUTRALE
2938,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,observeruk listen abuser amber heard clear core misandrist movement zero interest hard evidence abuser gender reversed everyone unanimously agreement shocking coverage,[],0,0,1, metoo ,"[{'screen_name': 'ObserverUK', 'name': 'The Observer', 'id': '1017383741919023104'}]",,"['observeruk', 'listen', 'abuser', 'amber', 'heard', 'clear', 'core', 'misandrist', 'movement', 'zero', 'interest', 'hard', 'evidence', 'abuser', 'gender', 'reversed', 'everyone', 'unanimously', 'agreement', 'shocking', 'coverage']",1,20,167,7.0,amber,-0.3612,0.331,0.411,0.258,NEGATIVO
2939,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,robinyvarra mzu staceymagnuson yes played audio court pretending heard talked mom told poster wall 😂,[],1,0,1, ,"[{'screen_name': 'RobinYvarra', 'name': 'Robin', 'id': '1328407294166626305'}, {'screen_name': '_Mz2u', 'name': 'TRUTH ABOVE ALL ELSE 🏴\u200d☠️ Robbie 🇨🇱', 'id': '1399894056'}, {'screen_name': 'StaceyMagnuson', 'name': 'Stacey Magnuson', 'id': '14695523'}]",,"['robinyvarra', 'mzu', 'staceymagnuson', 'yes', 'played', 'audio', 'court', 'pretending', 'heard', 'talked', 'mom', 'told', 'poster', 'wall', '😂']",1,15,100,5.733333333333333,,0.6705,0.0,0.629,0.371,NEUTRALE
2940,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,ppl came open mind spending couple hour evidence unanimous saying abuser blindingly obvious point hard view anyone negative light claim see,[],0,0,2, ,[],,"['ppl', 'came', 'open', 'mind', 'spending', 'couple', 'hour', 'evidence', 'unanimous', 'saying', 'abuser', 'blindingly', 'obvious', 'point', 'hard', 'view', 'anyone', 'negative', 'light', 'claim', 'see']",1,21,139,5.666666666666667,,-0.8271,0.326,0.674,0.0,NEGATIVO
2941,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,imheretotalktou legalbytesmedia put past either question go direct countersuit imagine amber instructing whatever take need careful tho think could backfire badly,[],1,0,2, ,"[{'screen_name': 'imheretotalktoU', 'name': 'Insert Coffee Here', 'id': '842785290590674944'}, {'screen_name': 'legalbytesmedia', 'name': 'Legal Bytes 🍽💙', 'id': '1262475778631106560'}]",,"['imheretotalktou', 'legalbytesmedia', 'put', 'past', 'either', 'question', 'go', 'direct', 'countersuit', 'imagine', 'amber', 'instructing', 'whatever', 'take', 'need', 'careful', 'tho', 'think', 'could', 'backfire', 'badly']",1,21,162,6.761904761904762,amber,-0.3612,0.131,0.802,0.068,POSITIVO
2942,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,people still audacity evidence show abuser reverse gender listen,[],0,0,1, justiceforjohnnydepp amberheardisaliar deppheardtrial deppvheard ,[],,"['people', 'still', 'audacity', 'evidence', 'show', 'abuser', 'reverse', 'gender', 'listen']",1,9,64,6.222222222222222,,-0.5574,0.31,0.69,0.0,NEGATIVO
2943,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,alexjam tweet money see trial openly admits flaw substance abuse ownership crass text whereas act mother theresa dr curry spot,[],0,0,23, ,"[{'screen_name': 'AlexJam91754067', 'name': 'Alex James', 'id': '1423059324562075649'}]",,"['alexjam', 'tweet', 'money', 'see', 'trial', 'openly', 'admits', 'flaw', 'substance', 'abuse', 'ownership', 'crass', 'text', 'whereas', 'act', 'mother', 'theresa', 'dr', 'curry', 'spot']",1,20,126,5.35,,-0.4588,0.172,0.738,0.09,POSITIVO
2944,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,counter suing 😂,[],0,0,1, ,[],,"['counter', 'suing', '😂']",1,3,15,4.333333333333333,,-0.2732,0.677,0.323,0.0,POSITIVO
2945,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,imagine amber man accused abuse current evidence nugget become available independent witness tell whether opinion unanimous,[],1,3,8, deppvheard justiceforjohnnydepp amberheardisanabuser ,[],,"['imagine', 'amber', 'man', 'accused', 'abuse', 'current', 'evidence', 'nugget', 'become', 'available', 'independent', 'witness', 'tell', 'whether', 'opinion', 'unanimous']",1,16,123,6.75,amber,-0.7506,0.314,0.686,0.0,POSITIVO
2946,2022-05-22,1522118627604205569,deppheardtruth,DeppHeardTruth,run away every single fight line enough condemn gender reversed double standard many mind boggling,[],0,5,14, amberturd justiceforjohnnydepp amberheardisanabuser deppvheard ,[],,"['run', 'away', 'every', 'single', 'fight', 'line', 'enough', 'condemn', 'gender', 'reversed', 'double', 'standard', 'many', 'mind', 'boggling']",1,15,98,5.6,,-0.6369,0.286,0.714,0.0,NEUTRALE
